"trial.type","pas","trial","jitter.x","jitter.y","odd.digit","target.contrast","target.frames","cue","task","target.type","rt.subj","rt.obj","even.digit","obj.resp","subject"
"experiment",2,48,0.732053463022,0.114776888169,7,0.1,2,21,"pairs","even",0.550765037537,2.06750106812,6,"o","015"
"experiment",2,49,-0.8052155744,0.874844310464,5,0.1,1,21,"pairs","odd",0.494995117188,2.03161215782,4,"e","015"
"experiment",3,50,-0.80538889871,0.571796998507,5,0.1,4,21,"pairs","even",0.246716022491,4.13006901741,6,"e","015"
"experiment",2,51,0.892916165817,-0.794964806674,7,0.1,3,21,"pairs","odd",0.942778110504,3.10998797417,6,"e","015"
"experiment",4,52,-0.0105606410022,-0.123668852568,7,0.1,5,21,"pairs","odd",0.822894096375,1.4961810112,6,"o","015"
"experiment",4,53,0.00601662557349,0.197135635734,5,0.1,6,21,"pairs","even",0.614969968796,0.953547954559,6,"e","015"
"experiment",3,54,-0.152148390761,0.919570291864,5,0.1,1,21,"pairs","even",0.662133932114,1.83913588524,4,"o","015"
"experiment",3,55,0.03405866769,-0.618877741869,5,0.1,5,21,"pairs","odd",0.8629758358,0.944652080536,4,"o","015"
"experiment",4,56,-0.309419357416,-0.385090265492,7,0.1,6,21,"pairs","even",1.8629629612,0.653755903244,6,"e","015"
"experiment",4,57,-0.49228997053,-0.715254181464,5,0.1,4,21,"pairs","odd",0.615021944046,0.733841896057,6,"o","015"
"experiment",3,58,-0.381185637365,-0.0550278281654,5,0.1,2,21,"pairs","odd",0.558871030807,1.55186319351,4,"o","015"
"experiment",2,59,-0.981527289651,-0.30787323825,5,0.1,3,21,"pairs","even",0.51084113121,2.7354991436,6,"e","015"
"experiment",3,60,0.150341886909,-0.436096460361,7,0.1,1,6,"singles","even",0.950981140137,1.10918402672,4,"e","015"
"experiment",3,61,0.449346667082,-0.460755870946,7,0.1,3,6,"singles","odd",0.791016817093,1.11044311523,4,"o","015"
"experiment",4,62,0.0759310276252,0.705383617099,7,0.1,6,6,"singles","odd",0.479095935822,0.793083906174,4,"o","015"
"experiment",2,63,0.775403281037,0.555685979168,7,0.1,2,6,"singles","even",1.07103991508,1.52906179428,4,"e","015"
"experiment",4,64,-0.756106730436,-0.388479890276,7,0.1,5,6,"singles","odd",1.13494205475,0.669796943665,4,"o","015"
"experiment",4,65,0.202426247617,-0.853509870947,7,0.1,4,6,"singles","even",0.958910942078,0.844156980515,4,"o","015"
"experiment",4,66,-0.646137042751,0.535629552615,7,0.1,6,6,"singles","even",0.718794822693,0.652065992355,4,"e","015"
"experiment",3,67,0.51565002948,-0.392652135551,7,0.1,3,6,"singles","odd",0.526851892471,1.48836898804,4,"o","015"
"experiment",2,68,0.436540615207,-0.128061071994,7,0.1,2,6,"singles","even",0.398907899857,1.51590299606,4,"e","015"
"experiment",3,69,-0.125548788362,-0.195398502848,7,0.1,4,6,"singles","odd",0.894981145859,0.620220184326,4,"o","015"
"experiment",4,70,0.405370893993,0.0606199035856,7,0.1,5,6,"singles","odd",0.926091909409,0.285197019577,4,"o","015"
"experiment",1,71,0.683807892503,0.970626711758,7,0.1,1,6,"singles","even",0.734960079193,1.24993109703,4,"e","015"
"experiment",3,72,-0.34787259888,0.138411524761,5,0.1,2,6,"pairs","even",0.518813848495,2.57870197296,2,"o","015"
"experiment",3,73,0.0362875194163,0.121495299323,5,0.1,1,6,"pairs","odd",0.751001119614,1.25592494011,2,"e","015"
"experiment",3,74,-0.783209425297,-0.386184549713,3,0.1,5,6,"pairs","odd",0.622996091843,1.04538702965,2,"o","015"
"experiment",3,75,0.53500391183,-0.0384390726688,5,0.1,3,6,"pairs","even",2.95097088814,4.01770591736,6,"o","015"
"experiment",4,76,-0.996322334888,0.968180333672,3,0.1,6,6,"pairs","even",0.830857992172,0.790504932404,2,"e","015"
"experiment",4,77,-0.964656955291,0.908181408553,5,0.1,4,6,"pairs","odd",0.766991138458,0.845103979111,2,"o","015"
"experiment",4,78,-0.460731141667,0.539900245755,3,0.1,6,6,"pairs","odd",0.877843856812,0.639716863632,2,"o","015"
"experiment",2,79,-0.92113185803,-0.298639918415,5,0.1,1,6,"pairs","even",0.750811815262,1.92296504974,2,"o","015"
"experiment",2,80,0.409966372677,-0.843360744139,5,0.1,2,6,"pairs","odd",1.15101194382,1.00868105888,6,"e","015"
"experiment",2,81,-0.856972656083,0.82472300615,3,0.1,5,6,"pairs","even",0.382978200912,1.04988598824,2,"e","015"
"experiment",3,82,-0.616419385651,0.390543487877,3,0.1,3,6,"pairs","even",1.01496195793,1.75583791733,6,"e","015"
"experiment",4,83,0.255915311834,0.618051998325,5,0.1,4,6,"pairs","odd",0.718829870224,0.864798069,2,"e","015"
"experiment",2,84,-0.773288229336,0.1735042728,5,0.1,2,0,"quadruplet","odd",0.862843036652,1.9847240448,6,"o","015"
"experiment",4,85,0.294152878745,0.839985859481,9,0.1,6,0,"quadruplet","even",0.606230020523,0.564344882965,4,"e","015"
"experiment",4,86,0.177710245844,-0.116580812522,5,0.1,4,0,"quadruplet","even",0.366161108017,0.798232078552,6,"e","015"
"experiment",3,87,0.265351434223,-0.800911491047,3,0.1,5,0,"quadruplet","odd",0.558854818344,0.764335870743,2,"o","015"
"experiment",4,88,0.285596160723,-0.551009798031,3,0.1,3,0,"quadruplet","even",0.535005092621,1.34240198135,8,"e","015"
"experiment",3,89,-0.213105369865,-0.355446521797,3,0.1,1,0,"quadruplet","odd",0.502843141556,1.28467679024,2,"o","015"
"experiment",4,90,-0.50747783627,-0.679359265231,3,0.1,5,0,"quadruplet","odd",0.790960073471,0.719442844391,8,"o","015"
"experiment",4,91,-0.732623196124,-0.0139252779736,3,0.1,6,0,"quadruplet","even",0.822862148285,1.05925989151,4,"e","015"
"experiment",2,92,-0.437799075378,0.458691141887,5,0.1,1,0,"quadruplet","odd",0.718322038651,1.25463700294,8,"o","015"
"experiment",4,93,-0.920835257179,-0.227130551233,3,0.1,4,0,"quadruplet","odd",0.566776990891,0.568525075912,8,"o","015"
"experiment",3,94,0.815693443779,-0.579563851931,9,0.1,2,0,"quadruplet","even",1.17497992516,1.08362007141,2,"o","015"
"experiment",2,95,-0.0370279785309,0.0235565159005,5,0.1,3,0,"quadruplet","even",0.751026153564,1.21922206879,6,"e","015"
"experiment",4,96,0.471271274861,0.0562909349964,3,0.1,4,8,"singles","odd",1.02278494835,0.894548177719,6,"o","015"
"experiment",3,97,0.0959688414108,-0.217336093832,3,0.1,2,8,"singles","even",0.478838920593,0.903153181076,6,"e","015"
"experiment",2,98,-0.0136379042183,-0.395686820159,3,0.1,1,8,"singles","odd",0.910970926285,1.54765605927,6,"o","015"
"experiment",4,99,-0.965483665491,0.854309106883,3,0.1,5,8,"singles","even",0.430873155594,0.791342020035,6,"e","015"
"experiment",1,100,-0.296950556875,-0.533016332977,3,0.1,3,8,"singles","even",0.645855903625,2.32637310028,6,"o","015"
"experiment",4,101,0.422940755463,0.934420182655,3,0.1,6,8,"singles","even",0.630770921707,0.913166046143,6,"e","015"
"experiment",2,102,0.899917609865,-0.376514587519,3,0.1,1,8,"singles","odd",0.454846858978,1.30247497559,6,"o","015"
"experiment",3,103,-0.881621961184,-0.0428506119343,3,0.1,3,8,"singles","odd",0.559093952179,0.79957485199,6,"o","015"
"experiment",2,104,-0.583432997285,-0.530817483798,3,0.1,2,8,"singles","odd",0.262917995453,1.74592804909,6,"o","015"
"experiment",4,105,0.327337924535,-0.808389925156,3,0.1,5,8,"singles","even",0.52686214447,0.561618089676,6,"e","015"
"experiment",4,106,-0.584526503243,-0.262471382535,3,0.1,6,8,"singles","odd",1.35103106499,0.482985019684,6,"o","015"
"experiment",4,107,-0.895130585595,0.428930414957,3,0.1,4,8,"singles","even",0.614306926727,1.21238303185,6,"e","015"
"experiment",3,108,-0.312647731852,0.68337279771,5,0.1,1,3,"pairs","even",0.726962089539,1.51126194,2,"o","015"
"experiment",2,109,-0.257242056503,-0.969023468614,7,0.1,3,3,"pairs","even",0.41485619545,1.26659917831,4,"e","015"
"experiment",4,110,-0.547577994787,-0.321090337046,7,0.1,5,3,"pairs","odd",0.559011936188,0.446063995361,2,"o","015"
"experiment",4,111,-0.799223655675,0.689987503834,5,0.1,6,3,"pairs","odd",0.711031913757,0.348898887634,2,"o","015"
"experiment",4,112,0.23185789629,0.51009441395,7,0.1,4,3,"pairs","odd",0.399013996124,0.227012872696,4,"o","015"
"experiment",3,113,0.317013850958,-0.613858229321,5,0.1,2,3,"pairs","odd",0.478964090347,0.651103019714,2,"o","015"
"experiment",4,114,0.981266379906,0.788500402955,7,0.1,5,3,"pairs","even",0.758955955505,0.608383893967,4,"e","015"
"experiment",3,115,-0.878095845663,-0.64673779543,5,0.1,2,3,"pairs","even",0.662920951843,1.35374188423,4,"e","015"
"experiment",2,116,0.301306501944,0.738019197159,5,0.1,4,3,"pairs","odd",0.446957826614,1.94441699982,4,"o","015"
"experiment",4,117,0.202393818713,-0.71261533457,7,0.1,6,3,"pairs","odd",1.30301189423,1.10391998291,2,"o","015"
"experiment",3,118,0.810810126656,-0.752242741166,5,0.1,3,3,"pairs","even",0.398820161819,1.22427582741,4,"e","015"
"experiment",3,119,0.174679917918,0.556425341984,5,0.1,1,3,"pairs","even",0.558072090149,1.23744916916,4,"o","015"
"experiment",2,120,0.182202943469,-0.668676493006,3,0.1,1,0,"singles","even",0.486830949783,1.9931678772,2,"e","015"
"experiment",4,121,0.859679091728,-0.78282227007,3,0.1,5,0,"singles","odd",0.454779863358,0.955106973648,2,"o","015"
"experiment",4,122,-0.253504269619,0.112904817571,3,0.1,6,0,"singles","even",1.35099601746,0.752456188202,2,"e","015"
"experiment",4,123,0.917635285988,0.00991182209301,3,0.1,4,0,"singles","odd",0.678926944733,0.515918970108,2,"o","015"
"experiment",2,124,0.964402280887,0.5710809769,3,0.1,2,0,"singles","odd",0.894869089127,0.962779998779,2,"o","015"
"experiment",2,125,-0.430914826874,0.23801146302,3,0.1,3,0,"singles","even",1.72702598572,1.08777809143,2,"o","015"
"experiment",4,126,0.699020380798,0.957697185956,3,0.1,4,0,"singles","even",0.838991165161,0.667098999023,2,"e","015"
"experiment",4,127,0.812617547327,-0.130040445915,3,0.1,6,0,"singles","odd",0.606584072113,0.713830947876,2,"o","015"
"experiment",2,128,-0.758291198059,0.204276677566,3,0.1,1,0,"singles","even",0.549965143204,0.761425018311,2,"e","015"
"experiment",2,129,-0.233486504845,-0.822414857295,3,0.1,3,0,"singles","even",0.83100605011,1.19477510452,2,"o","015"
"experiment",4,130,-0.0704840795339,0.356079082151,3,0.1,5,0,"singles","odd",0.702844142914,0.650984048843,2,"o","015"
"experiment",2,131,0.535780905539,0.177252704526,3,0.1,2,0,"singles","odd",0.590909957886,0.842463970184,2,"o","015"
"experiment",4,132,-0.0282591068557,0.0170148646791,5,0.1,6,0,"quadruplet","odd",0.527005910873,0.962254047394,4,"o","015"
"experiment",4,133,-0.627022032446,0.330791564713,3,0.1,4,0,"quadruplet","even",0.758760929108,1.51485586166,4,"o","015"
"experiment",2,134,0.835142962903,0.207446241657,5,0.1,2,0,"quadruplet","even",0.414928197861,1.35702896118,6,"e","015"
"experiment",4,135,-0.0301446479054,-0.471464198649,5,0.1,5,0,"quadruplet","odd",0.630998849869,0.584187030792,2,"o","015"
"experiment",3,136,-0.31826690161,0.982160532474,7,0.1,1,0,"quadruplet","odd",0.526907205582,1.013890028,6,"o","015"
"experiment",2,137,0.190496002501,-0.879284742593,7,0.1,3,0,"quadruplet","even",1.24616098404,1.06908106804,2,"e","015"
"experiment",2,138,0.573213797309,0.943508969899,3,0.1,1,0,"quadruplet","odd",0.582933187485,1.97454214096,8,"o","015"
"experiment",2,139,-0.245855047066,-0.149084900518,7,0.1,5,0,"quadruplet","even",0.431032896042,0.97571182251,4,"e","015"
"experiment",4,140,0.347551163113,0.523200922164,3,0.1,4,0,"quadruplet","even",0.286811828613,0.638594150543,6,"e","015"
"experiment",3,141,0.302590584868,0.466861245381,5,0.1,2,0,"quadruplet","odd",0.534829139709,1.04654502869,8,"o","015"
"experiment",3,142,0.65397473283,-0.853523346314,7,0.1,3,0,"quadruplet","even",0.350965976715,1.35596203804,4,"o","015"
"experiment",4,143,-0.421269191228,-0.18892349167,5,0.1,6,0,"quadruplet","odd",0.638115167618,0.640242099762,6,"o","015"
"experiment",4,144,-0.0243474725611,0.673696543936,5,0.1,6,12,"pairs","odd",0.886871814728,1.01190519333,8,"o","015"
"experiment",4,145,0.333529200656,0.855395607873,3,0.1,5,12,"pairs","even",0.398931026459,1.44129300117,8,"e","015"
"experiment",4,146,-0.871038798732,-0.726379571026,5,0.1,4,12,"pairs","odd",0.447017908096,0.697273015976,8,"o","015"
"experiment",2,147,0.732645109542,0.0449621403529,3,0.1,2,12,"pairs","even",0.447070121765,0.944847822189,8,"e","015"
"experiment",3,148,0.645340266121,-0.699598059423,3,0.1,3,12,"pairs","odd",0.438316106796,2.37587594986,2,"e","015"
"experiment",2,149,-0.634732745731,0.861059432546,5,0.1,1,12,"pairs","even",1.5669529438,1.92132592201,2,"o","015"
"experiment",2,150,0.00343556348821,0.913771148504,3,0.1,4,12,"pairs","odd",0.398910045624,1.81048297882,2,"o","015"
"experiment",2,151,-0.519444323371,-0.92361045869,3,0.1,1,12,"pairs","even",0.943028926849,1.22147703171,8,"e","015"
"experiment",3,152,0.239586985486,-0.704340177598,5,0.1,5,12,"pairs","even",0.718080043793,0.92991399765,2,"e","015"
"experiment",3,153,0.201006185475,0.883933749904,3,0.1,2,12,"pairs","odd",0.590981006622,1.11229419708,2,"o","015"
"experiment",4,154,-0.988757414676,-0.819444286993,3,0.1,6,12,"pairs","even",0.846870183945,1.01967191696,2,"e","015"
"experiment",2,155,-0.771672845645,0.110995367818,3,0.1,3,12,"pairs","odd",1.00685501099,1.45185303688,2,"o","015"
"experiment",2,156,0.984552362306,0.510278852812,7,0.1,2,2,"singles","even",1.31888484955,1.25805401802,2,"e","015"
"experiment",3,157,-0.0289796370326,-0.432682264633,7,0.1,3,2,"singles","even",0.478955030441,0.944042921066,2,"o","015"
"experiment",2,158,0.574877022424,-0.0705077793856,7,0.1,4,2,"singles","odd",0.5909678936,1.14405202866,2,"e","015"
"experiment",2,159,0.459731013205,-0.145333529481,7,0.1,1,2,"singles","odd",0.918165922165,1.37458181381,2,"o","015"
"experiment",4,160,0.151658952128,0.00306047967522,7,0.1,6,2,"singles","even",0.622779846191,1.18088793755,2,"e","015"
"experiment",4,161,-0.360722662952,0.296012958942,7,0.1,5,2,"singles","even",1.09426188469,0.70355796814,2,"e","015"
"experiment",3,162,-0.957091211151,-0.47053391615,7,0.1,3,2,"singles","odd",2.01488900185,1.03908014297,2,"o","015"
"experiment",3,163,0.757045839652,0.95161942612,7,0.1,4,2,"singles","odd",2.35096287727,0.544006109238,2,"o","015"
"experiment",2,164,0.658056567408,0.00926970795588,7,0.1,2,2,"singles","odd",1.0781981945,0.994720935822,2,"e","015"
"experiment",3,165,0.0565155731071,0.348498088245,7,0.1,1,2,"singles","even",1.5342040062,0.854964017868,2,"o","015"
"experiment",4,166,0.463164382282,0.0465012757143,7,0.1,5,2,"singles","odd",1.17472910881,0.331041097641,2,"o","015"
"experiment",4,167,-0.709657328825,0.517225428176,7,0.1,6,2,"singles","even",1.5988240242,0.756500005722,2,"e","015"
"experiment",3,168,0.0501009822694,0.332322478794,9,0.1,1,0,"quadruplet","odd",0.766947984695,2.03389596939,2,"e","015"
"experiment",3,169,0.130714234505,0.538968981982,7,0.1,6,0,"quadruplet","odd",0.615006923676,0.558965206146,8,"o","015"
"experiment",4,170,0.931055380985,0.651348067699,9,0.1,4,0,"quadruplet","even",0.863013982773,0.443140983582,2,"e","015"
"experiment",3,171,-0.459744251005,0.560575427837,7,0.1,3,0,"quadruplet","even",0.741913795471,1.35825586319,2,"o","015"
"experiment",2,172,0.633499436395,0.18647623052,9,0.1,2,0,"quadruplet","odd",1.30200314522,0.730694055557,4,"e","015"
"experiment",4,173,0.227454377185,-0.644725875192,9,0.1,5,0,"quadruplet","even",0.678161144257,0.768825054169,2,"e","015"
"experiment",4,174,0.351097500056,0.768553578056,3,0.1,5,0,"quadruplet","even",0.606922864914,0.722407102585,4,"e","015"
"experiment",4,175,0.310863270936,-0.418286661094,3,0.1,4,0,"quadruplet","odd",0.974764823914,0.817003965378,6,"o","015"
"experiment",4,176,0.533850774382,-0.292910209192,7,0.1,6,0,"quadruplet","odd",0.582993030548,0.555233001709,4,"o","015"
"experiment",3,177,0.531052836689,0.0193882433595,9,0.1,1,0,"quadruplet","odd",0.663008928299,1.00604009628,4,"o","015"
"experiment",3,178,0.247335962853,0.860683120481,9,0.1,2,0,"quadruplet","even",0.597991228104,0.890639066696,8,"o","015"
"experiment",3,179,-0.566978264504,-0.993013873752,5,0.1,3,0,"quadruplet","even",0.574890851974,0.89790391922,8,"e","015"
"experiment",4,180,0.380645601635,-0.963062206173,5,0.1,5,5,"singles","even",0.718863964081,1.04039001465,4,"e","015"
"experiment",4,181,0.750763063415,0.549425584814,5,0.1,4,5,"singles","odd",0.494890928268,0.394899129868,4,"o","015"
"experiment",3,182,-0.0614216246455,0.220119278212,5,0.1,2,5,"singles","odd",0.365828990936,0.672734975815,4,"e","015"
"experiment",2,183,-0.0329923364932,0.260182359566,5,0.1,3,5,"singles","even",0.934135913849,0.453344106674,4,"o","015"
"experiment",4,184,0.166634716039,-0.40908333481,5,0.1,6,5,"singles","even",0.510917901993,0.525340080261,4,"e","015"
"experiment",3,185,-0.82037116046,0.353899430478,5,0.1,1,5,"singles","even",0.623001098633,0.908616065979,4,"o","015"
"experiment",4,186,-0.277872045861,0.0226885627352,5,0.1,4,5,"singles","odd",0.782873868942,0.274791002274,4,"o","015"
"experiment",4,187,0.0755016819013,-0.659813907575,5,0.1,5,5,"singles","odd",0.559010028839,0.114204883575,4,"o","015"
"experiment",4,188,-0.504404206024,0.521943011283,5,0.1,6,5,"singles","odd",0.58305811882,0.131579875946,4,"o","015"
"experiment",3,189,-0.478464703507,0.133843393402,5,0.1,1,5,"singles","odd",0.478163003922,0.81791806221,4,"e","015"
"experiment",2,190,-0.837674213475,-0.507224229582,5,0.1,2,5,"singles","even",0.49499297142,0.711040019989,4,"e","015"
"experiment",2,191,0.797802993488,-0.872534611284,5,0.1,3,5,"singles","even",0.519035100937,2.99834084511,4,"e","015"
"experiment",3,192,0.693943646144,0.259998869459,3,0.1,4,8,"pairs","even",2.71089291573,0.981647014618,6,"e","015"
"experiment",3,193,-0.890222777443,-0.754167524851,3,0.1,5,8,"pairs","odd",0.839019060135,0.926283836365,6,"o","015"
"experiment",1,194,0.921824401019,0.126144330933,9,0.1,2,8,"pairs","even",0.286787033081,2.77877998352,2,"e","015"
"experiment",4,195,0.440104382713,-0.852661681834,3,0.1,6,8,"pairs","odd",0.702888965607,0.847306966782,6,"o","015"
"experiment",2,196,0.513473620329,0.820041552678,9,0.1,1,8,"pairs","even",0.717909812927,1.3974378109,2,"o","015"
"experiment",2,197,0.766910922824,-0.500062396867,9,0.1,3,8,"pairs","odd",0.381968975067,1.2865729332,2,"e","015"
